date,signal,signal_zscore,position,price,actual_ret,strategy_return
2018-06-20 14:10:00,0.0,0.0,0.0,4648.0,0.006011163589523472,0.0
2018-06-20 14:55:00,0.0,0.0,0.0,4656.0,0.0034144259496371454,0.0
2018-06-20 21:35:00,0.0,0.0,0.0,4658.0,-0.0012760527435133895,-0.0
2018-06-21 09:40:00,0.0,0.0,0.0,4686.0,-0.0017035775127768327,-0.0
2018-06-21 10:40:00,0.0,0.0,0.0,4702.0,0.00213310580204773,0.0
2018-06-21 11:25:00,0.0,0.0,0.0,4696.0,0.0012771392081736277,0.0
2018-06-21 14:10:00,0.0,0.0,0.0,4688.0,-0.003401360544217691,-0.0
2018-06-21 14:55:00,0.0,0.0,0.0,4698.0,0.0012798634812287712,0.0
2018-06-21 21:35:00,0.0,0.0,0.0,4704.0,0.001704303365999138,0.0
2018-06-22 09:40:00,0.0,0.0,0.0,4688.0,0.004253509145044632,0.0
2018-06-22 10:40:00,0.0,0.0,0.0,4694.0,-0.0012706480304955914,-0.0
2018-06-22 11:25:00,0.0,0.0,0.0,4702.0,0.0012722646310432406,0.0
2018-06-22 14:10:00,0.0,0.0,0.0,4722.0,0.007200338839474796,0.0
2018-06-22 14:55:00,0.0,0.0,0.0,4716.0,-0.005046257359125339,-0.0
2018-06-22 21:35:00,0.0,0.0,0.0,4722.0,-0.0008453085376162184,-0.0
2018-06-25 09:40:00,0.0,0.0,0.0,4756.0,-0.0025380710659898,-0.0
2018-06-25 10:40:00,0.0,0.0,0.0,4732.0,0.0012722646310432406,0.0
2018-06-25 11:25:00,0.0,0.0,0.0,4728.0,0.004235493434985083,0.0
2018-06-25 14:10:00,0.0,0.0,0.0,4716.0,0.001687051876845258,0.0
2018-06-25 14:55:00,0.0,0.0,0.0,4722.0,-0.0016842105263158436,-0.0
2018-06-26 09:40:00,0.0,0.0,0.0,4742.0,0.001265288907633888,0.0
2018-06-26 10:40:00,0.0,0.0,0.0,4750.0,-0.0012636899747261454,-0.0
2018-06-26 11:25:00,0.0,0.0,0.0,4742.0,0.001687051876845258,0.0
2018-06-26 14:10:00,0.0,0.0,0.0,4748.0,0.002105263157894832,0.0
2018-06-26 14:55:00,0.0,0.0,0.0,4742.0,-0.0008403361344537785,-0.0
2018-06-26 21:35:00,0.0,0.0,0.0,4750.0,0.001261564339781307,0.0
2018-06-27 09:40:00,0.0,0.0,0.0,4760.0,0.0029399412011759107,0.0
2018-06-27 10:40:00,0.0,0.0,0.0,4756.0,0.00041876046901179187,0.0
2018-06-27 11:25:00,0.0,0.0,0.0,4762.0,0.002511511092507357,0.0
2018-06-27 14:10:00,0.0,0.0,0.0,4776.0,0.0029227557411273253,0.0
2018-06-27 14:55:00,0.0,0.0,0.0,4778.0,-0.004579517069109085,-0.0
2018-06-27 21:35:00,0.0,0.0,0.0,4790.0,0.0016729401923880616,0.0
2018-06-28 09:40:00,0.0,0.0,0.0,4804.0,0.006263048016701411,0.0
2018-06-28 10:40:00,0.0,0.0,0.0,4782.0,-0.0004149377593360981,-0.0
2018-06-28 11:25:00,0.0,0.0,0.0,4790.0,0.0,0.0
2018-06-28 14:10:00,0.0,0.0,0.0,4820.0,0.006641760066417701,0.0
2018-06-28 14:55:00,0.0,0.0,0.0,4818.0,0.004123711340206171,0.0
2018-06-28 21:35:00,0.0,0.0,0.0,4818.0,-0.001642710472279263,-0.0
2018-06-29 09:40:00,0.0,0.0,0.0,4850.0,0.0016454134101193674,0.0
2018-06-29 10:40:00,0.0,0.0,0.0,4870.0,-0.001232032854209475,-0.0
2018-06-29 11:25:00,0.0,0.0,0.0,4862.0,-0.0004111842105263275,-0.0
2018-06-29 14:10:00,0.0,0.0,0.0,4870.0,-0.0012340600575894145,-0.0
2018-06-29 14:55:00,0.0,0.0,0.0,4864.0,0.0016474464579900872,0.0
2018-06-29 21:35:00,0.0,0.0,0.0,4862.0,-0.000822368421052655,-0.0
2018-07-02 09:40:00,0.0,0.0,0.0,4856.0,-0.002057613168724326,-0.0
2018-07-02 10:40:00,0.0,0.0,0.0,4864.0,0.0016494845360823795,0.0
2018-07-02 11:25:00,0.0,0.0,0.0,4860.0,0.0,0.0
2018-07-02 14:10:00,0.0,0.0,0.0,4850.0,-0.0020584602717167444,-0.0
2018-07-02 14:55:00,0.0,0.0,0.0,4858.0,0.0070132013201320564,0.0
2018-07-03 09:40:00,0.0,0.0,0.0,4858.0,-0.006145022531749311,-0.0
2018-07-03 10:40:00,0.0,0.0,0.0,4848.0,0.002061005770816138,0.0
2018-07-03 11:25:00,0.0,0.0,0.0,4882.0,-0.0012340600575894145,-0.0
2018-07-03 14:10:00,0.0,0.0,0.0,4852.0,-0.0024711696869851307,-0.0
2018-07-03 14:55:00,0.0,0.0,0.0,4862.0,0.0,0.0
2018-07-03 21:35:00,0.0,0.0,0.0,4856.0,-0.001238645747316247,-0.0
2018-07-04 09:40:00,0.0,0.0,0.0,4844.0,-0.0020669698222406385,-0.0
2018-07-04 10:40:00,0.0,0.0,0.0,4844.0,0.00041425020712515526,0.0
2018-07-04 11:25:00,0.0,0.0,0.0,4838.0,-0.0020703933747412417,-0.0
2018-07-04 14:10:00,0.0,0.0,0.0,4828.0,-0.0024896265560165887,-0.0
2018-07-04 14:55:00,0.0,0.0,0.0,4830.0,0.005407653910149746,0.0
2018-07-04 21:35:00,0.0,0.0,0.0,4820.0,0.0012412081092263438,0.0
2018-07-05 09:40:00,0.0,0.0,0.0,4808.0,-0.0004132231404958553,-0.0
2018-07-05 10:40:00,0.0,0.0,0.0,4834.0,-0.0012401818933444053,-0.0
2018-07-05 11:25:00,0.0,0.0,0.0,4840.0,-0.00041390728476820016,-0.0
